date,open,high,low,close,volume,ret1,ema_8,ema_21,rsi_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,vwap,vol_spike,bb_mid,bb_lower,bb_upper,bb_width,stoch_k,stoch_d,obv,supertrend,supertrend_dir
2025-07-08 09:15:00,1536.0,1540.2,1535.0,1539.0,259528,0.0,1539.0,1539.0,,,,,1538.0666666666666,0,,,,,76.92307692307625,76.92307692307625,259528.0,0.0,1
2025-07-08 09:20:00,1539.0,1541.2,1538.6,1540.0,79807,0.0006497725795970855,1539.2222222222222,1539.090909090909,,,,,1538.5056814062798,0,,,,,80.645161290322,78.78411910669912,339335.0,0.0,1
2025-07-08 09:25:00,1540.0,1540.0,1535.6,1537.0,62884,-0.001948051948051921,1538.7283950617284,1538.900826446281,,,,,1538.3536618939763,0,,,,,32.2580645161288,63.27543424317568,276451.0,0.0,1
2025-07-08 09:30:00,1536.9,1538.8,1536.9,1537.2,78912,0.00013012361743669487,1538.3887517146777,1538.7462058602553,,,,,1538.235518254557,0,,,,,35.48387096774241,49.462365591397734,355363.0,0.0,1
2025-07-08 09:35:00,1537.2,1537.2,1535.1,1535.1,99630,-0.001366120218579292,1537.6579180003048,1538.414732600232,,,,,1537.8177032089504,0,,,,,1.612903225804973,23.118279569892064,255733.0,0.0,1
2025-07-08 09:40:00,1535.1,1537.4,1534.6,1535.5,96228,0.0002605693440167478,1537.1783806669036,1538.1497569093017,,,,,1537.5356425781413,0,,,,,13.636363636364733,16.91104594330404,351961.0,0.0,1
2025-07-08 09:45:00,1535.7,1537.3,1535.0,1536.0,46152,0.0003256268316509381,1536.9165182964807,1537.9543244630015,,,,,1537.4440176028372,0,,,,,21.212121212122153,12.153796024763954,398113.0,0.0,1
2025-07-08 09:50:00,1536.0,1536.3,1535.3,1535.5,40969,-0.00032552083333337034,1536.6017364528184,1537.731204057274,,,,,1537.3505092635005,0,,,,,13.636363636364733,16.161616161617207,357144.0,0.0,1
2025-07-08 09:55:00,1535.5,1536.1,1535.3,1535.4,32761,-6.51253663300766e-05,1536.3346839077476,1537.5192764157036,,,,,1537.278542240003,0,,,,,12.121212121214628,15.656565656567173,324383.0,0.0,1
2025-07-08 10:00:00,1535.4,1537.3,1535.0,1537.1,57362,0.0011072033346357646,1536.5047541504703,1537.4811603779124,,,,,1537.2240245538005,0,,,,,37.878787878787094,21.212121212122153,381745.0,0.0,1
2025-07-08 10:05:00,1537.1,1537.2,1536.0,1536.4,20578,-0.0004554030316828994,1536.4814754503657,1537.3828730708294,,,,,1537.2077775656683,0,,,,,27.272727272729465,25.75757575757706,361167.0,1530.733984506506,1
2025-07-08 10:10:00,1536.3,1536.6,1535.2,1536.5,64702,6.508721687059627e-05,1536.4855920169512,1537.3026118825721,,,,,1537.131487589847,0,,,,,28.78787878787957,31.313131313132043,425869.0,1530.733984506506,1
2025-07-08 10:15:00,1536.5,1537.3,1536.3,1537.1,33554,0.0003904978848030538,1536.6221271242953,1537.2841926205201,,,,,1537.123505267366,0,,,,,37.878787878787094,31.313131313132043,459423.0,1531.542346982329,1
2025-07-08 10:20:00,1537.1,1537.2,1535.3,1535.4,46710,-0.001105978791230089,1536.3505433188964,1537.112902382291,,,,,1537.0705172797582,0,,,,,12.121212121214628,26.262626262627094,412713.0,1531.542346982329,1
2025-07-08 10:25:00,1535.8,1535.9,1535.1,1535.4,25604,0.0,1536.1393114702528,1536.957183983901,36.70918650187527,,,,1537.0312349596304,0,,,,,12.121212121214628,20.707070707072116,412713.0,1531.542346982329,1
2025-07-08 10:30:00,1535.5,1535.6,1534.6,1535.4,46883,0.0,1535.9750200324188,1536.8156218035463,36.70918650187527,,,,1536.9526332766925,0,,,,,14.814814814817934,13.019079685749062,412713.0,1531.542346982329,1
2025-07-08 10:35:00,1535.7,1536.7,1535.3,1536.4,35901,0.0006512960791975608,1536.0694600252145,1536.777838003224,45.26723758560701,,,,1536.9265611265491,0,,,,,42.85714285714673,23.264389931059764,448614.0,1531.542346982329,1
2025-07-08 10:40:00,1536.4,1536.5,1535.6,1535.9,63505,-0.0003254360843529813,1536.0318022418335,1536.6980345483853,42.19503245809592,,,,1536.8771839799049,0,,,,,46.42857142857491,34.70017636684653,385109.0,1531.6482043594713,1
2025-07-08 10:45:00,1535.9,1536.4,1532.9,1533.5,196104,-0.001562601731883606,1535.469179521426,1536.4073041348956,31.236460672492388,,,,1536.5082961875157,1,,,,,13.333333333331312,34.206349206350986,189005.0,1531.6482043594713,1
2025-07-08 10:50:00,1533.4,1539.9,1533.4,1539.6,110867,0.003977828496902536,1536.3871396277757,1536.6975492135414,59.80807255331881,,,,1536.5915245879432,0,1536.47,1533.37219432501,1539.56780567499,0.004032367276926999,95.71428571428312,51.825396825396446,299872.0,1531.6482043594713,1
2025-07-08 10:55:00,1539.5,1539.9,1538.1,1539.2,62930,-0.00025980774227063463,1537.0122197104922,1536.925044739583,58.10320193749226,,,,1536.6912707352617,0,1536.48,1533.348482795832,1539.611517204168,0.004076222540049918,89.99999999999935,66.3492063492046,236942.0,1532.3753429207118,1
2025-07-08 11:00:00,1539.2,1539.3,1537.2,1538.4,39986,-0.0005197505197505059,1537.320615330383,1537.059131581439,54.74220158761029,,,,1536.7314358048657,0,1536.4,1533.5645106242484,1539.2354893757517,0.003691082238676971,78.57142857142857,88.09523809523701,196956.0,1532.3753429207118,1
2025-07-08 11:05:00,1538.4,1539.0,1538.0,1538.1,35843,-0.00019500780031211917,1537.493811923631,1537.1537559831263,53.49258149465633,,,,1536.7672313220146,0,1536.455,1533.533716035713,1539.3762839642868,0.0038026287320967887,74.28571428571169,80.95238095237987,161113.0,1532.3753429207118,1
2025-07-08 11:10:00,1538.0,1539.0,1537.8,1539.0,31139,0.0005851375073142595,1537.8285203850464,1537.3215963482967,56.68691869284157,,,,1536.8014352476428,0,1536.545,1533.432782141302,1539.6572178586982,0.004050929661933961,87.14285714285585,79.9999999999987,192252.0,1532.494020980958,1
2025-07-08 11:15:00,1539.0,1539.2,1537.8,1539.2,35805,0.0001299545159194615,1538.133293632814,1537.4923603166333,57.3873558522517,,,,1536.8420207227337,0,1536.75,1533.5080869845106,1539.9919130154894,0.004219180758730365,89.99999999999935,83.80952380952229,228057.0,1532.779406419927,1
2025-07-08 11:20:00,1539.1,1539.5,1539.0,1539.1,19386,-6.496881496886875e-05,1538.3481172699665,1537.6385093787574,56.89195625118076,0.9452900579376546,,,1536.868539833191,0,1536.93,1533.5874859760952,1540.272514023905,0.004349598256140317,88.57142857142597,88.57142857142703,208671.0,1533.9841087680024,1
2025-07-08 11:25:00,1539.0,1539.3,1538.1,1539.1,39294,0.0,1538.515202321085,1537.7713721625066,56.891956251180765,0.966154923010663,,,1536.91233083989,0,1537.085,1533.6433288942724,1540.5266711057277,0.004478179288364227,88.57142857142597,89.0476190476171,208671.0,1533.9841087680024,1
2025-07-08 11:30:00,1539.3,1543.2,1539.0,1540.7,230196,0.0010395685790398623,1539.0007129163996,1538.037611056824,62.84390108659762,1.0991270546433043,,,1537.3805640956175,1,1537.345,1533.6455540955435,1541.0444459044566,0.004812772545468355,75.72815533980572,84.29033749421922,438867.0,1535.2146040666246,1
2025-07-08 11:35:00,1540.7,1541.4,1540.0,1540.7,26583,0.0,1539.378332268311,1538.2796464152946,62.84390108659762,1.1907818352140112,,,1537.424251804095,0,1537.6100000000001,1533.75,1541.4700000000003,0.0050207790011773164,75.72815533980572,80.00924641701248,438867.0,1535.2146040666246,1
2025-07-08 11:40:00,1540.7,1540.7,1540.0,1540.2,25331,-0.0003245278120335149,1539.5609250975751,1538.4542240139042,59.84903687062939,1.20913493298076,,,1537.4598707794535,0,1537.765,1533.7533793798516,1541.7766206201486,0.005217469015289729,70.87378640776686,74.11003236245944,413536.0,1535.2146040666246,1
2025-07-08 11:45:00,1540.3,1541.3,1540.0,1541.1,30237,0.0005843396961433545,1539.9029417425584,1538.6947491035492,63.2444606708006,1.2815296969520205,,,1537.5085346025683,0,1538.0,1533.790011876501,1542.209988123499,0.005474626948633274,79.61165048543548,75.40453074433601,443773.0,1535.4702599341372,1
2025-07-08 11:50:00,1541.2,1542.0,1540.7,1541.6,27074,0.0003244435792615352,1540.2800657997675,1538.9588628214083,65.01455962007672,1.3635309542291907,,,1537.5590757586208,0,1538.2549999999999,1533.8271449888232,1542.6828550111766,0.005756984389684011,84.46601941747433,78.31715210355888,470847.0,1536.3033100753587,1
2025-07-08 11:55:00,1541.6,1542.0,1540.7,1540.9,30369,-0.00045407368967298467,1540.4178289553747,1539.135329837644,60.61350402573387,1.356397683386831,,,1537.6109186423819,0,1538.4450000000002,1533.9069497578805,1542.9830502421198,0.005899528734689446,76.53061224489831,80.20276071593604,440478.0,1536.4220564426228,1
2025-07-08 12:00:00,1540.3,1541.0,1540.1,1540.9,34214,0.0,1540.5249780764025,1539.295754397858,60.61350402573387,1.3353514149673629,0.14120713126494078,1.194144283702422,1537.659164148625,0,1538.72,1534.2880252708298,1543.1519747291702,0.005760599367227538,61.666666666667425,74.22109944301336,440478.0,1536.4220564426228,1
2025-07-08 12:05:00,1540.9,1541.0,1540.3,1540.6,20501,-0.0001946914141087719,1540.5416496149796,1539.4143221798709,58.640462622652635,1.2797128694539879,0.0684548686012525,1.2112580008527354,1537.6870373528,0,1538.98,1534.7521873267606,1543.2078126732395,0.00549430489446184,56.66666666666439,64.95464852607671,419977.0,1536.4220564426228,1
2025-07-08 12:10:00,1540.8,1540.8,1539.8,1539.8,34893,-0.0005192782032973353,1540.3768385894286,1539.4493837998825,53.627359513631184,1.1577201301547575,-0.04283029655838244,1.20055042671314,1537.72544527247,0,1539.2,1535.2946190966816,1543.1053809033185,0.005074559385808827,37.03703703703641,51.79012345678941,385084.0,1536.4220564426228,1
2025-07-08 12:15:00,1539.8,1540.0,1539.2,1539.7,37851,-6.494349915564523e-05,1540.226430014,1539.4721670908023,53.01723146447487,1.040971173380285,-0.12766340266628395,1.168634576046569,1537.7573951612628,0,1539.365,1535.6737806892565,1543.0562193107435,0.004795768788745312,35.18518518518628,42.962962962962365,347233.0,1536.4220564426228,1
2025-07-08 12:20:00,1539.9,1540.2,1539.4,1539.7,44375,0.0,1540.1094455664445,1539.4928791734565,53.017231464474875,0.9376382736465985,-0.18479704191997648,1.122435315566575,1537.7960828146713,0,1539.555,1536.2230486198016,1542.8869513801985,0.004328460341070583,35.18518518518628,35.802469135802994,347233.0,1536.4220564426228,1
2025-07-08 12:25:00,1539.7,1540.0,1539.3,1539.8,27481,6.494771708775993e-05,1540.0406798850124,1539.5207992485966,53.62908796962688,0.8539713205943826,-0.21477119597775385,1.0687425165721365,1537.8185179150325,0,1539.8700000000001,1538.0303261158545,1541.7096738841458,0.0023893885641588807,33.333333333333336,34.56790123456863,374714.0,1536.4220564426228,1
2025-07-08 12:30:00,1539.9,1539.9,1538.1,1538.1,49969,-0.0011040394856475233,1539.609417688343,1539.3916356805423,43.30440629521754,0.643075886486713,-0.3405333040683388,0.9836091905550518,1537.8370086649106,0,1539.7949999999998,1537.801535678772,1541.7884643212276,0.002589259377031031,0.0,22.839506172839872,324745.0,1536.4220564426228,1
2025-07-08 12:35:00,1538.2,1538.7,1536.5,1537.1,87966,-0.0006501527859046341,1539.0517693131555,1539.1833051641293,38.59715566053175,0.3907438411147268,-0.47429227955226005,0.8650361206669869,1537.8226326389383,0,1539.69,1537.3853091313567,1541.9946908686434,0.0029937076536748564,8.955223880595597,14.096185737976311,236779.0,1536.4220564426228,1
2025-07-08 12:40:00,1537.2,1537.2,1531.7,1534.1,284593,-0.0019517272786415685,1537.9513761324542,1538.7211865128447,28.56532245299108,-0.05072136641160796,-0.7326059896628759,0.681884623251268,1537.462141239363,1,1539.475,1536.1518238084616,1542.7981761915382,0.00431728503748138,23.300970873785186,10.752064918126928,-47814.0,1539.87557863572,-1
2025-07-08 12:45:00,1534.3,1534.5,1533.5,1534.5,42572,0.0002607391956195304,1537.1844036585755,1538.3374422844042,31.13538986316498,-0.36411181257699354,-0.8367971486626092,0.4726853360856157,1537.4119862668854,0,1539.295,1535.3597871722095,1543.2302128277906,0.005113006704745438,27.184466019417155,19.81355359126598,-5242.0,1539.1800815546171,-1
2025-07-08 12:50:00,1534.3,1534.7,1532.7,1533.5,41760,-0.0006516780710329462,1536.3656472900032,1537.8976748040038,28.385838450884624,-0.6852682953267504,-0.9263629051298928,0.24109460980314248,1537.3564043162314,0,1539.02,1534.3421372401483,1543.6978627598517,0.006079014905396522,17.475728155339443,22.653721682847262,-47002.0,1538.9629665063644,-1
2025-07-08 12:55:00,1533.5,1533.9,1532.5,1532.5,36941,-0.0006521030322791388,1535.5066145588914,1537.406977094549,25.920712285202388,-1.0088493767366344,-0.9999551892318216,-0.008894187504812906,1537.300018625859,0,1538.685,1533.214250508385,1544.1557494916149,0.00711094147485018,7.766990291261728,17.475728155339443,-83943.0,1538.3556289240526,-1
2025-07-08 13:00:00,1532.7,1533.0,1531.8,1532.2,63971,-0.00019575856443720951,1534.7718113235821,1536.933615540499,25.21329927688864,-1.2748020829496909,-1.0127263163559024,-0.2620757665937885,1537.1919456584876,0,1538.34,1532.189422791314,1544.4905772086859,0.007996382085476482,4.854368932038857,10.032362459546675,-147914.0,1537.3986963296811,-1
2025-07-08 13:05:00,1532.2,1533.7,1532.0,1532.6,172955,0.00026106252447455347,1534.2891865850083,1536.5396504913626,28.033499327035727,-1.4367330968436818,-0.9397258641999147,-0.49700723264376717,1536.9460704467751,1,1538.0149999999999,1531.3907189069298,1544.63928109307,0.00861406565354703,9.67741935483729,7.432926192712626,25041.0,1537.3986963296811,-1
2025-07-08 13:10:00,1532.6,1533.4,1532.5,1533.2,32511,0.00039149158293105835,1534.047145121673,1536.2360459012386,32.1656948671927,-1.4993658502153266,-0.8018868940572476,-0.6974789561580791,1536.905627790546,0,1537.6399999999999,1530.8199120240274,1544.4600879759723,0.008870851403413616,16.129032258064594,10.220273514980247,57552.0,1537.3986963296811,-1
2025-07-08 13:15:00,1533.2,1534.0,1533.0,1533.7,40427,0.00032611531437520824,1533.9700017613013,1536.0054962738532,35.48985498179786,-1.4914642655326134,-0.6351882474996273,-0.856276018032986,1536.863257134642,0,1537.29,1530.4157291295728,1544.1642708704271,0.008943362502100649,21.9780219780222,15.92815786364136,97979.0,1537.3986963296811,-1
2025-07-08 13:20:00,1533.7,1534.0,1532.5,1533.0,41891,-0.00045641259698769865,1533.7544458143454,1535.7322693398664,33.04815399698321,-1.524117277356254,-0.5342730074586143,-0.9898442698976396,1536.8152803738078,0,1536.9299999999998,1529.949713472929,1543.9102865270706,0.009083415024849282,15.294117647058288,17.800390627715025,56088.0,1537.3986963296811,-1
2025-07-08 13:25:00,1533.0,1533.3,1532.4,1533.3,40374,0.0001956947162427003,1533.653457855602,1535.511153945333,35.10870143250822,-1.5083996395844679,-0.41484429574946247,-1.0935553438350054,1536.7681459341259,0,1536.54,1529.664420024463,1543.415579975537,0.008949431808526942,18.823529411763637,18.69855634561471,96462.0,1537.248025473145,-1
2025-07-08 13:30:00,1533.0,1533.3,1530.2,1531.7,92711,-0.0010435009456726263,1533.2193561099127,1535.1646854048481,29.834855783220465,-1.6065308391696362,-0.4103803962677046,-1.1961504429019316,1536.6292543970578,0,1536.045,1529.2731538706196,1542.8168461293806,0.008817249663102959,15.306122448979663,16.474589835933863,3751.0,1536.6405072521752,-1
2025-07-08 13:35:00,1531.7,1532.2,1531.0,1531.4,36135,-0.00019586080825229057,1532.8150547521543,1534.8224412771347,28.956550630782292,-1.6890378378284367,-0.394309915941204,-1.2947279218872327,1536.5750459020785,0,1535.57,1528.8949419478174,1542.2450580521825,0.008693915682362278,12.371134020618967,15.50026196045409,-32384.0,1536.3609155388444,-1
2025-07-08 13:40:00,1531.5,1533.4,1530.8,1533.4,54575,0.00130599451482305,1532.9450425850089,1534.6931284337588,41.35213766363416,-1.5748876192526495,-0.2241277578923333,-1.3507598613603162,1536.5111381108006,0,1535.1950000000002,1528.9297067107752,1541.460293289225,0.008162211691967375,37.647058823529946,21.774771764376194,22191.0,1536.3609155388444,-1
2025-07-08 13:45:00,1533.5,1533.5,1532.5,1532.9,58478,-0.0003260727794444085,1532.9350331216735,1534.5301167579626,39.49677265532451,-1.507392289949621,-0.1253059428714438,-1.3820863470781772,1536.4520850961749,0,1534.81,1528.9900687289276,1540.6299312710723,0.0075839110653076166,38.57142857142922,29.52987380519271,-36287.0,1536.3609155388444,-1
2025-07-08 13:50:00,1532.4,1534.8,1532.4,1534.7,42705,0.0011742448952964946,1533.3272479835239,1534.5455606890569,48.46173333548656,-1.2937433306385628,0.07067441315169165,-1.3644177437902545,1536.4222089739442,0,1534.5549999999998,1529.2039346855033,1539.9060653144963,0.006974093876721928,97.82608695652367,58.01485811716094,6418.0,1536.3609155388444,-1
2025-07-08 13:55:00,1534.7,1535.0,1533.8,1534.9,60469,0.0001303186290479985,1533.6767484316297,1534.5777824445972,49.359594518476406,-1.095656615159669,0.2150089029044686,-1.3106655180641376,1536.391154811578,0,1534.315,1529.505311860421,1539.1246881395791,0.0062694924309272424,97.91666666666855,78.10472739820715,66887.0,1536.3609155388444,-1
2025-07-08 14:00:00,1534.8,1535.8,1533.6,1533.7,134734,-0.0007818098898951797,1533.681915446823,1534.4979840405429,44.365459229795064,-1.0237008510077885,0.22957173364507932,-1.2532725846528678,1536.3183754257311,0,1534.0149999999999,1529.8859444179075,1538.1440555820923,0.005383331430386803,62.500000000001016,86.08091787439774,-67847.0,1536.3609155388444,-1
2025-07-08 14:05:00,1534.3,1534.3,1533.1,1533.6,48280,-6.520179956970296e-05,1533.6637120141957,1534.4163491277661,43.96623997195763,-0.9636363537263151,0.23170898474124235,-1.1953453384675574,1536.2846505640193,0,1533.705,1530.5417896054782,1536.8682103945216,0.004124926755173497,60.714285714284266,73.71031746031794,-116127.0,1536.3609155388444,-1
2025-07-08 14:10:00,1534.0,1534.2,1532.3,1533.0,77511,-0.0003912363067292146,1533.5162204554854,1534.287590116151,41.5503501539624,-0.953458911654252,0.19350914145064446,-1.1469680531048965,1536.222260411802,0,1533.45,1531.004187251646,1535.895812748354,0.003189947827909617,50.0,57.73809523809509,-193638.0,1536.3609155388444,-1
2025-07-08 14:15:00,1532.9,1533.3,1532.5,1532.9,33669,-6.523157208082608e-05,1533.3792825764885,1534.1614455601373,41.14455801294056,-0.9425967116073934,0.16349707319800255,-1.106093784805396,1536.1936328578674,0,1533.24,1531.4506984602892,1535.0293015397108,0.0023340136439315142,48.21428571428731,52.97619047619052,-227307.0,1536.3609155388444,-1
2025-07-08 14:20:00,1532.9,1533.3,1531.9,1532.0,91917,-0.0005871224476483583,1533.072775337269,1533.9649505092157,37.586687113185036,-0.9951394698430249,0.08876345196989699,-1.083902921812922,1536.1064415190574,0,1533.135,1531.3137092489085,1534.9562907510915,0.0023759039498693984,32.142857142856855,43.45238095238139,-319224.0,1536.3609155388444,-1
2025-07-08 14:25:00,1532.0,1532.5,1531.3,1531.5,94081,-0.00032637075718011666,1532.7232697067648,1533.740864099287,35.7377701235074,-1.0648508676647452,0.015241643318541387,-1.0800925109832866,1536.0066960901866,0,1532.9850000000001,1531.1440491587196,1534.8259508412807,0.002401785850847299,23.21428571428528,34.52380952380981,-413305.0,1536.3609155388444,-1
2025-07-08 14:30:00,1531.5,1531.5,1531.1,1531.4,73056,-6.52954619653201e-05,1532.4292097719283,1533.5280582720789,35.363100589758,-1.1153102150447012,-0.02817416324913169,-1.0871360517955695,1535.9247503268225,0,1532.88,1530.9320780303074,1534.8279219696929,0.002541519192229976,21.42857142857259,25.59523809523824,-486361.0,1535.5601527988977,-1
2025-07-08 14:35:00,1531.5,1532.4,1530.8,1531.2,138185,-0.000130599451482305,1532.1560520448331,1533.3164166109807,34.58221323131807,-1.1580882198004474,-0.0567617344039022,-1.1013264853965452,1535.7816370759879,0,1532.815,1530.7381995762685,1534.8918004237316,0.002709786143444034,17.857142857143145,20.83333333333367,-624546.0,1535.5601527988977,-1
2025-07-08 14:40:00,1531.3,1532.7,1531.0,1532.3,102099,0.0007183908045975684,1532.1880404793146,1533.2240151008916,42.14876585642118,-1.0906568762923143,0.00853568728338483,-1.0991925635756992,1535.69401946688,0,1532.8200000000002,1530.7486719236174,1534.891328076383,0.0027026370694312046,30.0,23.095238095238575,-522447.0,1535.5601527988977,-1
2025-07-08 14:45:00,1532.3,1533.5,1531.4,1533.5,93296,0.0007831364615284997,1532.4795870394669,1533.2491046371742,49.06951722426584,-0.9296704176886124,0.1356177167096695,-1.0652881343982818,1535.6340188357228,0,1532.8650000000002,1530.7757178266181,1534.9542821733824,0.0027259832710409804,54.00000000000091,33.952380952381354,-429151.0,1535.5601527988977,-1
2025-07-08 14:50:00,1533.5,1533.7,1531.8,1533.5,82112,0.0,1532.706345475141,1533.271913306522,49.06951722426583,-0.7929468912304856,0.21787299453423703,-1.0108198857647226,1535.586816488261,0,1532.88,1530.777049691502,1534.9829503084982,0.0027437898706983792,54.00000000000091,46.000000000000604,-429151.0,1535.5601527988977,-1
2025-07-08 14:55:00,1533.5,1533.5,1532.7,1533.2,54724,-0.00019563090968366392,1532.8160464806651,1533.2653757332018,47.424564774606665,-0.7007225113418372,0.2480778995383084,-0.9488004108801456,1535.557860197717,0,1532.855,1530.779933735995,1534.930066264005,0.0027074527779927587,48.00000000000182,52.000000000001215,-483875.0,1535.5601527988977,-1
2025-07-08 15:00:00,1533.3,1534.7,1532.9,1534.4,286364,0.0007826767545004998,1533.1680361516285,1533.3685233938197,54.05876939168734,-0.524755005601719,0.3392363242227413,-0.8639913298244603,1535.4672446017057,1,1532.925,1530.7433721673915,1535.1066278326084,0.002846359518708946,72.00000000000273,58.00000000000182,-197511.0,1535.5601527988977,-1
2025-07-08 15:05:00,1534.4,1537.0,1534.4,1536.3,443084,0.0012382690302397137,1533.8640281179332,1533.6350212671089,62.19328917146975,-0.22934166058485062,0.5077197353916878,-0.7370613959765384,1535.5029766692182,1,1533.075,1530.4445057498615,1535.7054942501386,0.0034316576164095743,88.7096774193542,69.56989247311958,245573.0,1530.8164769522107,1
2025-07-08 15:10:00,1536.3,1540.0,1535.8,1539.0,548284,0.0017574692442883233,1535.0053552028369,1534.1227466064627,70.25369879730887,0.2201057369134105,0.7657337063119591,-0.5456279693985486,1535.759174121756,1,1533.44,1529.8303462769939,1537.0496537230063,0.004707916479296489,89.13043478260875,83.28003740065522,793857.0,1532.2443938632198,1
2025-07-08 15:15:00,1539.0,1544.9,1537.8,1538.2,607123,-0.000519818063677735,1535.7152762688731,1534.4934060058752,65.778782131329,0.5059108974958235,0.8412310935154977,-0.3353201960196742,1536.1818952746783,1,1533.7800000000002,1529.7468374691798,1537.8131625308206,0.005259114776330883,52.482269503546235,76.77412723516973,186734.0,1534.1291600756936,1
2025-07-08 15:20:00,1538.5,1539.0,1537.2,1537.7,360557,-0.0003250552593940803,1536.1563259869013,1534.7849145507955,63.07460582321447,0.6841809133652532,0.8156008875079419,-0.13141997414268874,1536.2753989611085,1,1533.9950000000001,1529.621683180924,1538.3683168190762,0.005701865806702212,48.93617021276613,63.516291499640374,-173823.0,1534.1291600756936,1
2025-07-08 15:25:00,1537.3,1540.0,1537.3,1539.5,200179,0.0011705794368213063,1536.8993646564788,1535.2135586825414,68.15076633487793,0.9596439638228276,0.872851150372413,0.08679281345041454,1536.350523724087,0,1534.325,1529.3740909925536,1539.2759090074464,0.006453533648277123,61.702127659574195,54.373522458628855,26356.0,1534.1291600756936,1
