sl_pct,tp_pct,trail_pct,hold_max,lower,upper,PnL,Trades
0.0015,0.002,0.0025,5,0.47,0.49,-2648.953930496107,115.0
0.0015,0.002,0.0025,5,0.47,0.5,-2745.238653060471,108.0
0.0015,0.002,0.0025,5,0.47,0.51,-2746.8007629096683,104.0
0.0015,0.002,0.0025,7,0.44,0.48,-2590.3828568198805,86.0
0.0015,0.002,0.0025,7,0.44,0.49,-2004.6957235184964,81.0
0.0015,0.002,0.0025,7,0.44,0.5,-1460.570951956528,76.0
0.0015,0.002,0.0025,7,0.44,0.51,-670.1882264502347,72.0
0.0015,0.002,0.0025,7,0.45,0.48,-3938.113764902868,92.0
0.0015,0.002,0.0025,7,0.45,0.49,-3353.197784546879,87.0
0.0015,0.002,0.0025,7,0.45,0.5,-2937.008207318009,82.0
0.0015,0.002,0.0025,7,0.45,0.51,-2146.625481811716,78.0
0.0015,0.002,0.0025,7,0.46,0.48,-3448.5890731275867,94.0
0.0015,0.002,0.0025,7,0.46,0.49,-2869.5691518128006,89.0
0.0015,0.002,0.0025,7,0.46,0.5,-2458.984077833593,84.0
0.0015,0.002,0.0025,7,0.46,0.51,-1668.6013523272995,80.0
0.0015,0.002,0.0025,7,0.47,0.48,-3192.4792361991276,95.0
0.0015,0.002,0.0025,7,0.47,0.49,-2640.956251518466,91.0
0.0015,0.002,0.0025,7,0.47,0.5,-2169.0231835476734,87.0
0.0015,0.002,0.0025,7,0.47,0.51,-1420.1920536445832,83.0
0.0015,0.002,0.0025,10,0.44,0.48,-2640.6525850021426,73.0
0.0015,0.002,0.0025,10,0.44,0.49,-2885.960878505488,70.0
0.0015,0.002,0.0025,10,0.44,0.5,-1534.5620159719692,65.0
0.0015,0.002,0.0025,10,0.44,0.51,-571.3553350815491,63.0
0.0015,0.002,0.0025,10,0.45,0.48,-4322.977080120225,76.0
0.0015,0.002,0.0025,10,0.45,0.49,-4867.233730652428,74.0
0.0015,0.002,0.0025,10,0.45,0.5,-3039.7622017399844,68.0
0.0015,0.002,0.0025,10,0.45,0.51,-2076.5555208495643,65.0
0.0015,0.002,0.0025,10,0.46,0.48,-3577.9025351813034,79.0
0.0015,0.002,0.0025,10,0.46,0.49,-3763.6725637443014,77.0
0.0015,0.002,0.0025,10,0.46,0.5,-3079.4516779783735,71.0
0.0015,0.002,0.0025,10,0.46,0.51,-1732.2666225087742,68.0
0.0015,0.002,0.0025,10,0.47,0.48,-3301.827468886724,81.0
0.0015,0.002,0.0025,10,0.47,0.49,-3598.562532874552,78.0
0.0015,0.002,0.0025,10,0.47,0.5,-3110.0273545453674,73.0
0.0015,0.002,0.0025,10,0.47,0.51,-1803.2098167032527,70.0
0.0015,0.0025,0.0015,5,0.44,0.48,-1323.6085463093332,105.0
0.0015,0.0025,0.0015,5,0.44,0.49,-887.7411058881116,98.0
0.0015,0.0025,0.0015,5,0.44,0.5,-925.8439833003649,89.0
0.0015,0.0025,0.0015,5,0.44,0.51,-879.4895992192469,84.0
0.0015,0.0025,0.0015,5,0.45,0.48,-2758.0075506036374,111.0
0.0015,0.0025,0.0015,5,0.45,0.49,-2504.3150592067395,105.0
0.0015,0.0025,0.0015,5,0.45,0.5,-2455.4094407296943,95.0
0.0015,0.0025,0.0015,5,0.45,0.51,-2409.0550566485763,91.0
0.0015,0.0025,0.0015,5,0.46,0.48,-2889.58939287017,118.0
0.0015,0.0025,0.0015,5,0.46,0.49,-2611.792172757545,112.0
0.0015,0.0025,0.0015,5,0.46,0.5,-2735.7145909427636,104.0
0.0015,0.0025,0.0015,5,0.46,0.51,-2628.527750801397,99.0
0.0015,0.0025,0.0015,5,0.47,0.48,-2873.058616644703,121.0
0.0015,0.0025,0.0015,5,0.47,0.49,-2575.132321396086,116.0
0.0015,0.0025,0.0015,5,0.47,0.5,-2717.5847633981757,108.0
0.0015,0.0025,0.0015,5,0.47,0.51,-2744.012748331923,104.0
0.0015,0.0025,0.0015,7,0.44,0.48,-2004.6234202938358,87.0
0.0015,0.0025,0.0015,7,0.44,0.49,-1656.3303162128723,83.0
0.0015,0.0025,0.0015,7,0.44,0.5,-1227.4978411694174,77.0
0.0015,0.0025,0.0015,7,0.44,0.51,-494.34088076249463,73.0
0.0015,0.0025,0.0015,7,0.45,0.48,-2829.451431644513,93.0
0.0015,0.0025,0.0015,7,0.45,0.49,-2512.0003265741834,88.0
0.0015,0.0025,0.0015,7,0.45,0.5,-2282.054476693913,82.0
0.0015,0.0025,0.0015,7,0.45,0.51,-1548.8975162869901,78.0
0.0015,0.0025,0.0015,7,0.46,0.48,-2876.0117994959583,95.0
0.0015,0.0025,0.0015,7,0.46,0.49,-2404.0932470028492,91.0
0.0015,0.0025,0.0015,7,0.46,0.5,-2179.7631692014693,85.0
0.0015,0.0025,0.0015,7,0.46,0.51,-1446.6062087945465,81.0
0.0015,0.0025,0.0015,7,0.47,0.48,-2963.6280284749955,96.0
0.0015,0.0025,0.0015,7,0.47,0.49,-2519.206412616011,92.0
0.0015,0.0025,0.0015,7,0.47,0.5,-2201.4198547064734,87.0
0.0015,0.0025,0.0015,7,0.47,0.51,-1509.7389520001743,83.0
0.0015,0.0025,0.0015,10,0.44,0.48,-1716.4689169656049,74.0
0.0015,0.0025,0.0015,10,0.44,0.49,-1838.720126003289,72.0
0.0015,0.0025,0.0015,10,0.44,0.5,-1381.7888198620203,66.0
0.0015,0.0025,0.0015,10,0.44,0.51,262.92824360585655,64.0
0.0015,0.0025,0.0015,10,0.45,0.48,-3168.4893979331537,78.0
0.0015,0.0025,0.0015,10,0.45,0.49,-3511.685273807743,76.0
0.0015,0.0025,0.0015,10,0.45,0.5,-2603.565487577027,69.0
0.0015,0.0025,0.0015,10,0.45,0.51,-958.8484241091501,67.0
0.0015,0.0025,0.0015,10,0.46,0.48,-2998.885146847635,80.0
0.0015,0.0025,0.0015,10,0.46,0.49,-3045.057711459842,78.0
0.0015,0.0025,0.0015,10,0.46,0.5,-2654.933718488959,72.0
0.0015,0.0025,0.0015,10,0.46,0.51,-1174.0497204226413,69.0
0.0015,0.0025,0.0015,10,0.47,0.48,-2572.596361643271,82.0
0.0015,0.0025,0.0015,10,0.47,0.49,-2632.0721220838022,79.0
0.0015,0.0025,0.0015,10,0.47,0.5,-2523.9722685214656,74.0
0.0015,0.0025,0.0015,10,0.47,0.51,-997.1173561108299,71.0
0.0015,0.0025,0.002,5,0.44,0.48,-1368.9448373925698,104.0
0.0015,0.0025,0.002,5,0.44,0.49,-1221.2582424873835,97.0
0.0015,0.0025,0.002,5,0.44,0.5,-1021.0774838218495,88.0
0.0015,0.0025,0.002,5,0.44,0.51,-974.7230997407314,84.0
0.0015,0.0025,0.002,5,0.45,0.48,-2603.4441171627404,110.0
0.0015,0.0025,0.002,5,0.45,0.49,-2637.932471281878,103.0
0.0015,0.0025,0.002,5,0.45,0.5,-2452.173601713672,94.0
0.0015,0.0025,0.002,5,0.45,0.51,-2405.819217632554,90.0
0.0015,0.0025,0.002,5,0.46,0.48,-2501.854700026117,116.0
0.0015,0.0025,0.002,5,0.46,0.49,-2512.2383254295273,110.0
0.0015,0.0025,0.002,5,0.46,0.5,-2499.307492523585,103.0
0.0015,0.0025,0.002,5,0.46,0.51,-2367.2547772976686,98.0
0.0015,0.0025,0.002,5,0.47,0.48,-2600.081894759496,120.0
0.0015,0.0025,0.002,5,0.47,0.49,-2590.3364450269146,114.0
0.0015,0.0025,0.002,5,0.47,0.5,-2595.9356359378435,107.0
0.0015,0.0025,0.002,5,0.47,0.51,-2597.497745787041,103.0
0.0015,0.0025,0.002,7,0.44,0.48,-2220.826151714995,86.0
0.0015,0.0025,0.002,7,0.44,0.49,-1635.1390184136108,81.0
0.0015,0.0025,0.002,7,0.44,0.5,-1089.6022396058252,76.0
0.0015,0.0025,0.002,7,0.44,0.51,-356.4452791989024,72.0
0.0015,0.0025,0.002,7,0.45,0.48,-3070.744667891646,91.0
0.0015,0.0025,0.002,7,0.45,0.49,-2485.828687535657,86.0
0.0015,0.0025,0.002,7,0.45,0.5,-2068.22710306097,81.0
0.0015,0.0025,0.002,7,0.45,0.51,-1335.0701426540472,77.0
0.0015,0.0025,0.002,7,0.46,0.48,-2987.2395566186606,93.0
0.0015,0.0025,0.002,7,0.46,0.49,-2277.926974905131,88.0
0.0015,0.0025,0.002,7,0.46,0.5,-1865.9411625093344,83.0
0.0015,0.0025,0.002,7,0.46,0.51,-1132.7842021024117,79.0
0.0015,0.0025,0.002,7,0.47,0.48,-2731.1297196902015,94.0
0.0015,0.0025,0.002,7,0.47,0.49,-2049.3140746107965,90.0
0.0015,0.0025,0.002,7,0.47,0.5,-1575.980268223415,86.0
0.0015,0.0025,0.002,7,0.47,0.51,-884.3749034196953,82.0
0.0015,0.0025,0.002,10,0.44,0.48,-1695.929363964984,72.0
0.0015,0.0025,0.002,10,0.44,0.49,-1999.846992785926,69.0
0.0015,0.0025,0.002,10,0.44,0.5,-1023.7596355163842,65.0
0.0015,0.0025,0.002,10,0.44,0.51,-47.13868712060503,62.0
0.0015,0.0025,0.002,10,0.45,0.48,-3398.9763412760076,75.0
0.0015,0.0025,0.002,10,0.45,0.49,-3949.8646381007857,73.0
0.0015,0.0025,0.002,10,0.45,0.5,-2497.704614452319,67.0
0.0015,0.0025,0.002,10,0.45,0.51,-1521.08366605654,65.0
0.0015,0.0025,0.002,10,0.46,0.48,-2588.909154283552,78.0
0.0015,0.0025,0.002,10,0.46,0.49,-2781.3108291391254,76.0
0.0015,0.0025,0.002,10,0.46,0.5,-2456.884068120882,70.0
0.0015,0.0025,0.002,10,0.46,0.51,-1080.4288507776946,68.0
0.0015,0.0025,0.002,10,0.47,0.48,-2078.398645445297,80.0
0.0015,0.0025,0.002,10,0.47,0.49,-2284.1035161291948,77.0
0.0015,0.0025,0.002,10,0.47,0.5,-2195.193318982376,72.0
0.0015,0.0025,0.002,10,0.47,0.51,-819.2747628319921,70.0
0.0015,0.0025,0.0025,5,0.44,0.48,-1368.9448373925698,104.0
0.0015,0.0025,0.0025,5,0.44,0.49,-1221.2582424873835,97.0
0.0015,0.0025,0.0025,5,0.44,0.5,-1021.0774838218495,88.0
0.0015,0.0025,0.0025,5,0.44,0.51,-974.7230997407314,84.0
0.0015,0.0025,0.0025,5,0.45,0.48,-2603.4441171627404,110.0
0.0015,0.0025,0.0025,5,0.45,0.49,-2637.932471281878,103.0
0.0015,0.0025,0.0025,5,0.45,0.5,-2452.173601713672,94.0
0.0015,0.0025,0.0025,5,0.45,0.51,-2405.819217632554,90.0
0.0015,0.0025,0.0025,5,0.46,0.48,-2501.854700026117,116.0
0.0015,0.0025,0.0025,5,0.46,0.49,-2512.2383254295273,110.0
0.0015,0.0025,0.0025,5,0.46,0.5,-2499.307492523585,103.0
0.0015,0.0025,0.0025,5,0.46,0.51,-2367.2547772976686,98.0
0.0015,0.0025,0.0025,5,0.47,0.48,-2600.081894759496,120.0
0.0015,0.0025,0.0025,5,0.47,0.49,-2590.3364450269146,114.0
0.0015,0.0025,0.0025,5,0.47,0.5,-2595.9356359378435,107.0
0.0015,0.0025,0.0025,5,0.47,0.51,-2597.497745787041,103.0
0.0015,0.0025,0.0025,7,0.44,0.48,-2412.16785961228,86.0
0.0015,0.0025,0.0025,7,0.44,0.49,-1826.480726310896,81.0
0.0015,0.0025,0.0025,7,0.44,0.5,-1280.9439475031104,76.0
0.0015,0.0025,0.0025,7,0.44,0.51,-547.7869870961877,72.0
0.0015,0.0025,0.0025,7,0.45,0.48,-3262.086375788931,91.0
0.0015,0.0025,0.0025,7,0.45,0.49,-2677.1703954329423,86.0
0.0015,0.0025,0.0025,7,0.45,0.5,-2259.568810958255,81.0
0.0015,0.0025,0.0025,7,0.45,0.51,-1526.4118505513325,77.0
0.0015,0.0025,0.0025,7,0.46,0.48,-3178.581264515946,93.0
0.0015,0.0025,0.0025,7,0.46,0.49,-2469.268682802416,88.0
0.0015,0.0025,0.0025,7,0.46,0.5,-2057.2828704066196,83.0
0.0015,0.0025,0.0025,7,0.46,0.51,-1324.125909999697,79.0
0.0015,0.0025,0.0025,7,0.47,0.48,-2922.4714275874867,94.0
0.0015,0.0025,0.0025,7,0.47,0.49,-2240.6557825080818,90.0
0.0015,0.0025,0.0025,7,0.47,0.5,-1767.3219761207001,86.0
0.0015,0.0025,0.0025,7,0.47,0.51,-1075.7166113169806,82.0
0.0015,0.0025,0.0025,10,0.44,0.48,-2531.1788176228292,72.0
0.0015,0.0025,0.0025,10,0.44,0.49,-2891.2623731379426,70.0
0.0015,0.0025,0.0025,10,0.44,0.5,-1773.3387611847284,65.0
0.0015,0.0025,0.0025,10,0.44,0.51,-796.7178127889492,62.0
0.0015,0.0025,0.0025,10,0.45,0.48,-4234.225794933853,76.0
0.0015,0.0025,0.0025,10,0.45,0.49,-4841.280018452802,73.0
0.0015,0.0025,0.0025,10,0.45,0.5,-3247.2837401206634,67.0
0.0015,0.0025,0.0025,10,0.45,0.51,-2270.6627917248843,65.0
0.0015,0.0025,0.0025,10,0.46,0.48,-3363.290888063144,78.0
0.0015,0.0025,0.0025,10,0.46,0.49,-3611.8584896128887,76.0
0.0015,0.0025,0.0025,10,0.46,0.5,-3119.7755459610635,70.0
0.0015,0.0025,0.0025,10,0.46,0.51,-1769.1402565677854,68.0
0.0015,0.0025,0.0025,10,0.47,0.48,-2852.7803792248887,80.0
0.0015,0.0025,0.0025,10,0.47,0.49,-3114.651176602958,77.0
0.0015,0.0025,0.0025,10,0.47,0.5,-2883.9047247724666,72.0
0.0015,0.0025,0.0025,10,0.47,0.51,-1507.986168622083,70.0
0.0015,0.003,0.0015,5,0.44,0.48,-1186.6514043410134,104.0
0.0015,0.003,0.0015,5,0.44,0.49,-750.7839639197919,98.0
0.0015,0.003,0.0015,5,0.44,0.5,-761.9050211102294,88.0
0.0015,0.003,0.0015,5,0.44,0.51,-715.5506370291114,84.0
0.0015,0.003,0.0015,5,0.45,0.48,-2621.0504086353176,111.0
0.0015,0.003,0.0015,5,0.45,0.49,-2367.3579172384198,104.0
0.0015,0.003,0.0015,5,0.45,0.5,-2291.470478539559,95.0
0.0015,0.003,0.0015,5,0.45,0.51,-2245.116094458441,90.0
0.0015,0.003,0.0015,5,0.46,0.48,-2722.9903890833957,118.0
0.0015,0.003,0.0015,5,0.46,0.49,-2445.193168970771,112.0
0.0015,0.003,0.0015,5,0.46,0.5,-2542.1337669341738,104.0
0.0015,0.003,0.0015,5,0.46,0.51,-2434.946926792807,99.0
0.0015,0.003,0.0015,5,0.47,0.48,-2706.4596128579287,121.0
0.0015,0.003,0.0015,5,0.47,0.49,-2408.533317609312,116.0
0.0015,0.003,0.0015,5,0.47,0.5,-2524.003939389586,108.0
0.0015,0.003,0.0015,5,0.47,0.51,-2550.431924323333,104.0
0.0015,0.003,0.0015,7,0.44,0.48,-1920.4306423942326,86.0
0.0015,0.003,0.0015,7,0.44,0.49,-1702.4301987120125,82.0
0.0015,0.003,0.0015,7,0.44,0.5,-1135.335526704177,76.0
0.0015,0.003,0.0015,7,0.44,0.51,-402.17856629726884,72.0
0.0015,0.003,0.0015,7,0.45,0.48,-2745.757842623483,92.0
0.0015,0.003,0.0015,7,0.45,0.49,-2558.599397951897,87.0
0.0015,0.003,0.0015,7,0.45,0.5,-2190.3913511072606,81.0
0.0015,0.003,0.0015,7,0.45,0.51,-1457.2343907003233,77.0
0.0015,0.003,0.0015,7,0.46,0.48,-2788.208848143273,95.0
0.0015,0.003,0.0015,7,0.46,0.49,-2446.5829560489074,90.0
0.0015,0.003,0.0015,7,0.46,0.5,-2083.9906812831614,84.0
0.0015,0.003,0.0015,7,0.46,0.51,-1350.833720876224,80.0
0.0015,0.003,0.0015,7,0.47,0.48,-2875.82507712231,96.0
0.0015,0.003,0.0015,7,0.47,0.49,-2561.6961216620693,92.0
0.0015,0.003,0.0015,7,0.47,0.5,-2151.780993486609,86.0
0.0015,0.003,0.0015,7,0.47,0.51,-1413.9664640818519,83.0
0.0015,0.003,0.0015,10,0.44,0.48,-1618.061599408,73.0
0.0015,0.003,0.0015,10,0.44,0.49,-1740.312808445684,71.0
0.0015,0.003,0.0015,10,0.44,0.5,-1114.2434880351939,65.0
0.0015,0.003,0.0015,10,0.44,0.51,286.77275836143235,63.0
0.0015,0.003,0.0015,10,0.45,0.48,-3371.9927311162464,77.0
0.0015,0.003,0.0015,10,0.45,0.49,-3812.8153202443646,75.0
0.0015,0.003,0.0015,10,0.45,0.5,-2735.557519744427,68.0
0.0015,0.003,0.0015,10,0.45,0.51,-1324.3146585781942,66.0
0.0015,0.003,0.0015,10,0.46,0.48,-3290.8514299270173,80.0
0.0015,0.003,0.0015,10,0.46,0.49,-3403.8021987439133,78.0
0.0015,0.003,0.0015,10,0.46,0.5,-2746.979198624482,72.0
0.0015,0.003,0.0015,10,0.46,0.51,-1334.4199106256565,69.0
0.0015,0.003,0.0015,10,0.47,0.48,-3175.935724803334,82.0
0.0015,0.003,0.0015,10,0.47,0.49,-3266.2599942927045,79.0
0.0015,0.003,0.0015,10,0.47,0.5,-2999.8706931039924,73.0
0.0015,0.003,0.0015,10,0.47,0.51,-1432.9309312386758,71.0
0.0015,0.003,0.002,5,0.44,0.48,-1231.98769542425,103.0
0.0015,0.003,0.002,5,0.44,0.49,-1084.3011005190638,96.0
0.0015,0.003,0.002,5,0.44,0.5,-857.138521631714,88.0
0.0015,0.003,0.002,5,0.44,0.51,-810.7841375505959,83.0
0.0015,0.003,0.002,5,0.45,0.48,-2466.4869751944207,109.0
0.0015,0.003,0.002,5,0.45,0.49,-2500.975329313558,102.0
0.0015,0.003,0.002,5,0.45,0.5,-2288.2346395235363,94.0
0.0015,0.003,0.002,5,0.45,0.51,-2241.8802554424183,89.0
0.0015,0.003,0.002,5,0.46,0.48,-2335.255696239343,116.0
0.0015,0.003,0.002,5,0.46,0.49,-2345.639321642753,110.0
0.0015,0.003,0.002,5,0.46,0.5,-2305.7266685149953,103.0
0.0015,0.003,0.002,5,0.46,0.51,-2173.673953289079,98.0
0.0015,0.003,0.002,5,0.47,0.48,-2433.482890972722,120.0
0.0015,0.003,0.002,5,0.47,0.49,-2423.7374412401405,114.0
0.0015,0.003,0.002,5,0.47,0.5,-2402.3548119292536,107.0
0.0015,0.003,0.002,5,0.47,0.51,-2403.916921778451,103.0
0.0015,0.003,0.002,7,0.44,0.48,-2136.6333738153917,85.0
0.0015,0.003,0.002,7,0.44,0.49,-1681.238900912751,80.0
0.0015,0.003,0.002,7,0.44,0.5,-997.4399251405848,75.0
0.0015,0.003,0.002,7,0.44,0.51,-264.28296473367664,71.0
0.0015,0.003,0.002,7,0.45,0.48,-3058.8242867307563,90.0
0.0015,0.003,0.002,7,0.45,0.49,-2604.200966773511,85.0
0.0015,0.003,0.002,7,0.45,0.5,-2048.3371853344433,80.0
0.0015,0.003,0.002,7,0.45,0.51,-1315.1802249275352,76.0
0.0015,0.003,0.002,7,0.46,0.48,-2971.2098131261155,92.0
0.0015,0.003,0.002,7,0.46,0.49,-2392.1898918113293,88.0
0.0015,0.003,0.002,7,0.46,0.5,-1841.9418824511522,83.0
0.0015,0.003,0.002,7,0.46,0.51,-1108.784922044244,79.0
0.0015,0.003,0.002,7,0.47,0.48,-2715.099976197642,93.0
0.0015,0.003,0.002,7,0.47,0.49,-2163.5769915169803,89.0
0.0015,0.003,0.002,7,0.47,0.5,-1598.1146148636908,85.0
0.0015,0.003,0.002,7,0.47,0.51,-860.3756233615131,82.0
0.0015,0.003,0.002,10,0.44,0.48,-1571.4503561007732,71.0
0.0015,0.003,0.002,10,0.44,0.49,-1870.2080562013725,68.0
0.0015,0.003,0.002,10,0.44,0.5,-837.8081231987017,64.0
0.0015,0.003,0.002,10,0.44,0.51,70.964931752751,61.0
0.0015,0.003,0.002,10,0.45,0.48,-3280.2953672124277,74.0
0.0015,0.003,0.002,10,0.45,0.49,-3923.6504485703917,72.0
0.0015,0.003,0.002,10,0.45,0.5,-2404.95123441919,66.0
0.0015,0.003,0.002,10,0.45,0.51,-1496.1781794677372,63.0
0.0015,0.003,0.002,10,0.46,0.48,-2558.691130116262,77.0
0.0015,0.003,0.002,10,0.46,0.49,-2812.7110804561817,75.0
0.0015,0.003,0.002,10,0.46,0.5,-2221.5853122893895,70.0
0.0015,0.003,0.002,10,0.46,0.51,-850.4273199228628,67.0
0.0015,0.003,0.002,10,0.47,0.48,-2328.753326261154,79.0
0.0015,0.003,0.002,10,0.47,0.49,-2560.1467772735487,76.0
0.0015,0.003,0.002,10,0.47,0.5,-2359.454708037476,71.0
0.0015,0.003,0.002,10,0.47,0.51,-845.2924239380809,69.0
0.0015,0.003,0.0025,5,0.44,0.48,-1231.98769542425,103.0
0.0015,0.003,0.0025,5,0.44,0.49,-1084.3011005190638,96.0
0.0015,0.003,0.0025,5,0.44,0.5,-857.138521631714,88.0
0.0015,0.003,0.0025,5,0.44,0.51,-810.7841375505959,83.0
0.0015,0.003,0.0025,5,0.45,0.48,-2466.4869751944207,109.0
0.0015,0.003,0.0025,5,0.45,0.49,-2500.975329313558,102.0
0.0015,0.003,0.0025,5,0.45,0.5,-2288.2346395235363,94.0
0.0015,0.003,0.0025,5,0.45,0.51,-2241.8802554424183,89.0
0.0015,0.003,0.0025,5,0.46,0.48,-2335.255696239343,116.0
0.0015,0.003,0.0025,5,0.46,0.49,-2345.639321642753,110.0
0.0015,0.003,0.0025,5,0.46,0.5,-2305.7266685149953,103.0
0.0015,0.003,0.0025,5,0.46,0.51,-2173.673953289079,98.0
0.0015,0.003,0.0025,5,0.47,0.48,-2433.482890972722,120.0
0.0015,0.003,0.0025,5,0.47,0.49,-2423.7374412401405,114.0
0.0015,0.003,0.0025,5,0.47,0.5,-2402.3548119292536,107.0
0.0015,0.003,0.0025,5,0.47,0.51,-2403.916921778451,103.0
0.0015,0.003,0.0025,7,0.44,0.48,-2327.9750817126624,85.0
0.0015,0.003,0.0025,7,0.44,0.49,-1872.5806088100217,80.0
0.0015,0.003,0.0025,7,0.44,0.5,-1188.7816330378846,75.0
0.0015,0.003,0.0025,7,0.44,0.51,-455.6246726309473,71.0
0.0015,0.003,0.0025,7,0.45,0.48,-3250.165994628027,90.0
0.0015,0.003,0.0025,7,0.45,0.49,-2795.5426746707817,85.0
0.0015,0.003,0.0025,7,0.45,0.5,-2239.678893231743,80.0
0.0015,0.003,0.0025,7,0.45,0.51,-1506.5219328248058,76.0
0.0015,0.003,0.0025,7,0.46,0.48,-3162.551521023386,92.0
0.0015,0.003,0.0025,7,0.46,0.49,-2583.5315997086,88.0
0.0015,0.003,0.0025,7,0.46,0.5,-2033.283590348452,83.0
0.0015,0.003,0.0025,7,0.46,0.51,-1300.1266299415147,79.0
0.0015,0.003,0.0025,7,0.47,0.48,-2906.4416840949416,93.0
0.0015,0.003,0.0025,7,0.47,0.49,-2354.91869941428,89.0
0.0015,0.003,0.0025,7,0.47,0.5,-1789.4563227609615,85.0
0.0015,0.003,0.0025,7,0.47,0.51,-1051.717331258813,82.0
0.0015,0.003,0.0025,10,0.44,0.48,-2109.8203111215553,71.0
0.0015,0.003,0.0025,10,0.44,0.49,-2490.8352463923948,69.0
0.0015,0.003,0.0025,10,0.44,0.5,-1316.5990587060514,64.0
0.0015,0.003,0.0025,10,0.44,0.51,-407.8260037545988,61.0
0.0015,0.003,0.0025,10,0.45,0.48,-3818.6653222332097,75.0
0.0015,0.003,0.0025,10,0.45,0.49,-4544.277638761414,72.0
0.0015,0.003,0.0025,10,0.45,0.5,-2883.7421699265396,66.0
0.0015,0.003,0.0025,10,0.45,0.51,-1974.969114975087,63.0
0.0015,0.003,0.0025,10,0.46,0.48,-3036.1933652587904,78.0
0.0015,0.003,0.0025,10,0.46,0.49,-3372.4705507689505,76.0
0.0015,0.003,0.0025,10,0.46,0.5,-2613.6885999685765,70.0
0.0015,0.003,0.0025,10,0.46,0.51,-1268.3505355519592,67.0
0.0015,0.003,0.0025,10,0.47,0.48,-2806.255561403683,80.0
0.0015,0.003,0.0025,10,0.47,0.49,-3119.9062475863175,77.0
0.0015,0.003,0.0025,10,0.47,0.5,-2751.557995716663,71.0
0.0015,0.003,0.0025,10,0.47,0.51,-1263.2156395671773,69.0
